Dealer;Company;VIP;FEIN;DNI;Peripherals;Service Name;Owner;Unit ID;Unit;Unit Type;Carrier;Monthly Fee;Billing Group;Billing Period;Last Srv Paid Until;Service Paid Until;Serial #;Phone Number;Sim Number;IMEI;Bill To;Status;Last Event;Assigned To Company;Last Event Date;Last Contact On;Last Event Address
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;921Q;C2J-893;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;SD214336253868;997377479;8951100122098938035F;862193022253868;;Active;Parked;6/5/2018 8:58:06 AM;7/18/2018 5:39:57 PM;7/18/2018 5:41:13 PM;Av Nestor Gambetta-44, Callao, Callao, Callao
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;921S;Renzo/ EN CLIENTE;Queclink GV55Lite;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;SD214336168264;;;862193022168264;;Suspended;Parked;9/13/2016 5:28:50 AM;1/21/2016 3:23:41 PM;1/21/2016 3:23:41 PM;Cobre-56, Ate Vitarte, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;921U;C9D-779 Pollero;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;4/26/2018 12:00:00 AM;SD214336251441;;;862193022251441;;Active;Idle - Stop;5/8/2018 7:18:03 AM;6/20/2018 7:53:28 PM;6/20/2018 7:54:01 PM;Av La Paz-74, San Miguel, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;940O;D6V-803/POWER;Queclink GV55Lite;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;SD214336203996;;8951100320136310353F;862193022203996;;Active;Parked;4/14/2016 12:47:25 PM;3/14/2016 4:49:25 PM;3/14/2016 4:49:32 PM;Av Panamericana-18, Puente Piedra, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;940R;C0M-835/BAJA;Queclink GV55Lite;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;9/22/2017 12:00:00 AM;SD214336170468;;'8951100320102755979;862193022170468;;Active;Drive;10/1/2017 1:53:48 PM;11/16/2017 12:37:48 PM;11/16/2017 12:39:26 PM;Av Salida, Lurin, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;940S;D6W-716;Queclink GV55Lite;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;SD214336219562;;8951100320136310452F;862193022219562;;Active;Parked;4/14/2016 12:47:31 PM;4/12/2016 10:25:09 AM;4/12/2016 10:25:17 AM;Via Principal-32, Puente Piedra, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;940Y;F3U-830 /baja;Queclink GV55Lite;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;SD214336216097;;;862193022216097;;Active;Parked;5/17/2016 1:34:26 PM;5/25/2016 5:00:27 PM;5/25/2016 5:00:20 PM;Av Guardia Civil, San Isidro, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;943L;T4 (F3O-713)/baja;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;SD214336221170;;;862193022221170;;Active;Parked;6/16/2018 12:24:20 PM;7/9/2018 9:24:28 AM;7/9/2018 9:25:35 AM;Jr. El Rosario-66, San Juan De Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;955K;F7G-921;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962553;;;353816056247523;;Active;Parked;8/31/2017 8:00:33 PM;9/22/2017 11:45:30 AM;9/22/2017 11:46:23 AM;Lm-516, Oyon, Oyon, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;955O;C9V-952/DESINTALAD;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003962575;986602488;8951100320136308647F;353816056239546;;Active;Power OFF;12/20/2016 4:32:43 AM;7/8/2016 3:20:56 PM;7/8/2016 3:20:37 PM;Av Atalaya-39, El Tambo, Huancayo, Junín, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;955P;955P;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;4/20/2017 12:00:00 AM;000003962599;94078541269833;45278963145;353816056237730;;Active;Ignition OFF;12/16/2016 10:13:34 AM;9/6/2016 5:05:36 PM;9/6/2016 5:05:01 PM;Av. José Galvez 1401
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;955R;F9R-905;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003962581;;;353816056239827;;Active;Parked;9/13/2016 5:25:35 AM;9/26/2016 2:39:12 PM;9/26/2016 2:39:12 PM;Av 1n, Pacanga, Chepen, La Libertad
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;955U;C1P-967/LABORATORIO;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962576;;;353816056247895;;Active;Ignition OFF;8/31/2017 8:00:40 PM;1/28/2016 7:11:27 PM;1/28/2016 7:11:27 PM;Via Principal, Lircay, Angaraes, Huancavelica, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956A;ADU-929;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000003962556;987660555;8951100129153791324F;353816056239660;;Active;Ignition OFF;2/10/2017 6:50:41 AM;1/10/2017 9:58:24 AM;1/10/2017 9:58:26 AM;Magisterio
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956C;956C;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003962590;58964523;789546;353816056249156;;Active;Engine_OFF;11/5/2016 9:07:13 AM;2/7/2018 4:45:46 PM;2/7/2018 4:45:46 PM;Pe-34a Km 51, Yura, Arequipa, Arequipa
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956G;B1J-749;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962551;;8951100329183049806F;353816056239652;;Active;Travel Start;8/31/2017 8:00:41 PM;11/16/2017 12:20:35 PM;11/16/2017 12:22:12 PM;Bolognesi-43, Lima (cercado), Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956J;F3F-878/BAJA;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003962595;;;353816056238498;;Active;Tilt Detected;12/1/2016 7:32:58 AM;5/13/2017 11:18:28 AM;5/13/2017 11:20:06 AM;Av Pe-34a-87, Uchumayo, Arequipa, Arequipa
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956M;F4A-745;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962559;;;353816056250055;;Active;First Fix;8/31/2017 8:00:34 PM;4/14/2017 10:01:28 AM;4/14/2017 10:02:36 AM;791 Mariscal Andres A. Caceres
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956O;F9R-828;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003962582;;;353816056238670;;Active;Parked;9/13/2016 5:25:35 AM;11/29/2017 10:22:00 AM;11/29/2017 10:24:43 AM;Cangallo-42, La Victoria, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956P;C0O-951;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962566;;89511320136308852F;353816056249347;;Active;Travel Start;8/31/2017 8:00:40 PM;5/29/2017 5:25:27 PM;5/29/2017 5:27:21 PM;Huancavelica, Huancavelica, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956Q;C0E-959;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962572;;;353816056239843;;Active;Travel Start;8/31/2017 8:00:41 PM;9/22/2017 2:25:16 PM;9/22/2017 2:26:08 PM;Via Principal, Lircay, Angaraes, Huancavelica, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Temp. Sensor, Panic Button,;N/A;Client;956R;D9U-779;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;000003962594;993572622;8951101232023141339F;353816056240221;;Active;Idle - Stop;6/1/2018 12:07:18 PM;6/20/2018 8:01:59 PM;6/20/2018 8:02:33 PM;Av Republica Argentina-39, Callao, Callao, Callao, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956S;C5G-751;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962561;;8951100320101611033;353816056238480;;Active;Input 3 OFF;8/31/2017 8:00:40 PM;1/8/2017 8:59:12 AM;1/8/2017 9:45:39 AM;Mariscal Andres A. Caceres 851, Huancavelica, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956V;COC-965;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962569;;;353816056249883;;Active;Drive;8/31/2017 8:00:39 PM;9/22/2017 2:35:01 PM;9/22/2017 2:36:02 PM;Via Principal, Lircay, Angaraes, Huancavelica, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;956X;AAD-729;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962557;;;353816056249917;;Active;Towing/Drifting?;8/31/2017 8:00:41 PM;4/18/2017 12:01:51 PM;4/18/2017 12:02:33 PM;Av Alto Huancaray, Ate Vitarte, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9573;C8T-964;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962578;;;353816056249206;;Active;Drive;8/31/2017 8:00:40 PM;1/8/2017 2:14:40 PM;1/8/2017 2:14:41 PM;26B 362, Lircay, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9574;AAR-783;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962558;;'8951100320136277842;353816056238597;;Active;Parked;8/31/2017 8:00:41 PM;1/30/2017 3:38:37 PM;1/30/2017 3:38:40 PM;791 Mariscal Andres A. Caceres
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9575;C9O-959;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962565;;;353816056252168;;Active;Idle Alert;8/31/2017 8:00:40 PM;9/22/2017 9:59:01 AM;9/22/2017 9:59:01 AM;Garcilaso De La Vega, Huancavelica, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9578;C9P-967/SIM REC;GenX 656B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/31/2017 12:00:00 AM;000003962568;;;353816056249958;;Active;Power Cut;8/31/2017 8:00:39 PM;2/3/2017 12:14:17 PM;2/3/2017 12:14:18 PM;791 Mariscal Andres A. Caceres
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;957C;F3F-746/BAJA;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/18/2017 12:00:00 AM;000003962591;;;353816056251251;;Suspended;Parked;1/20/2017 4:11:06 AM;4/18/2016 6:15:23 PM;4/18/2016 6:15:27 PM;Av De Los Heroes-80, San Juan De Miraflores, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9583;D2C-712/BAJA;GenX 656B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;4/7/2017 12:00:00 AM;000034410871;;8951100322080474672F;359316074091775;;Active;Drive;4/10/2017 3:32:02 PM;10/6/2017 8:09:30 AM;10/6/2017 8:10:01 AM;Pe-26b Km 43, Nazca, Nazca, Ica, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;977Y;F5M-721/CAMBIO DE EQ;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;SD214336257968;;8951100320101610977;862193022257968;;Active;Parked;6/16/2018 12:23:13 PM;6/16/2017 7:09:25 PM;6/16/2017 7:11:58 PM;Calle 49
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9781;9781;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;4764400654;983367606;895110163263067200;354514101225235;;Active;Ignition ON;6/16/2018 12:23:13 PM;4/6/2024 8:53:04 AM;4/6/2024 8:53:23 AM;Av Pe-1s-65, Punta Negra, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;9782;9782;CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;000034423386;983706582;895110163263067284;358014094516100;;Active;Ignition ON;6/16/2018 12:23:12 PM;5/3/2022 11:32:41 PM;5/4/2022 7:33:05 AM;Gulf of Guinea
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979H;D9I-809(G)MARRUFO;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;4/27/2017 12:00:00 AM;000034400637;;;353816054977642;;Active;Parked;4/30/2017 8:02:41 PM;8/17/2018 8:40:05 AM;8/17/2018 8:40:09 AM;Av Nicolas Ayllon-25, San Luis, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979T;F9T-942/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000034400649;;;353816058013444;;Active;Parked;2/10/2017 7:46:29 AM;8/17/2018 7:54:38 AM;8/17/2018 7:54:45 AM;Via Principal-31, Nuevo Chimbote, Santa, Ancash, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979U;AKP-773 / BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400650;;;353816055180741;;Active;Idle - Stop;10/11/2016 8:05:24 AM;2/17/2017 5:13:45 PM;2/17/2017 5:13:46 PM;Av Nestor Gambetta-40, Callao, Callao, Callao
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979V;F9O-917/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000034400651;;;353816055125159;;Active;Parked;2/10/2017 7:46:47 AM;5/27/2017 10:05:35 AM;5/27/2017 10:07:34 AM;Via Principal, Callao, Callao, Callao
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979W;A8V-434/BAJA;GenX 651B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/12/2018 12:00:00 AM;000034400652;991916553;8951100329213222563F;353816055125308;;Active;Drive;2/1/2018 8:18:49 AM;10/6/2018 10:08:21 PM;10/24/2018 10:08:20 AM;Av Manco Capac, Independencia, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979X;T5 (D3S-700)/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400653;;;353816055027652;;Active;Parked;12/9/2016 5:04:11 AM;5/18/2017 4:44:35 PM;5/18/2017 4:46:03 PM;Jr. El Rosario-96, San Juan De Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;979Z;JAC (A0F-825)/baja;GenX 651B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;000034400655;;;353816055169207;;Active;Parked;6/16/2018 12:23:12 PM;4/25/2018 4:12:30 PM;4/25/2018 4:16:42 PM;Via Principal, Puente Piedra, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;97A0;T12 (C4A-705)/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400656;;;353816054976107;;Active;Parked;12/27/2016 6:23:44 AM;5/18/2017 5:22:45 PM;5/18/2017 5:24:14 PM;Jr. El Rosario-77, San Juan De Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;97A6;AKP-741 / BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400662;;;353816055125290;;Active;Ignition ON;10/11/2016 8:05:14 AM;2/17/2017 5:11:22 PM;2/17/2017 5:11:23 PM;Av Nestor Gambetta-79, Callao, Callao, Callao
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;97AL;AKN-778/RevMarcial;GenX 651B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;000034400677;980941422;8951100329213221458F;353816058018492;;Active;Power OFF;6/16/2018 12:23:12 PM;10/13/2016 12:47:52 PM;10/13/2016 12:47:57 PM;Av Pe-34e, Espinar, Espinar, Cusco
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;97AN;F9A-841/BAJA;GenX 651B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;9/22/2017 12:00:00 AM;000034400679;;8951100329213221516F;353816058018484;;Active;Ignition ON;9/28/2017 5:20:07 AM;9/29/2017 11:12:37 AM;9/29/2017 11:13:18 AM;Av. Central, Los Olivos 15306, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;97AO;F3X-754/BAJA;GenX 651B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;9/22/2017 12:00:00 AM;000034400680;;8951100329213221508F;353816058017999;;Active;Parked;9/28/2017 5:20:19 AM;9/6/2017 12:15:29 PM;9/6/2017 12:15:55 PM;151 Hilanderos
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;97AU;T11 (AES-886)/baja;GenX 651B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;000034400686;;;353816055169637;;Active;Power OFF;6/16/2018 12:23:11 PM;3/19/2016 5:50:52 AM;3/19/2016 5:50:52 AM;Santa Amelia-75, San Juan De Lurigancho, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980I;A0N-808/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400695;;;353816054975059;;Active;Parked;11/2/2016 9:00:17 AM;2/20/2017 3:15:47 PM;2/20/2017 3:15:50 PM;Unnamed Road, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980J;AKJ-849;GenX 651B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;2/8/2018 12:00:00 AM;000034400696;;8951100329213222589F;353816054974920;;Active;Idle - Stop;3/5/2018 12:34:55 PM;4/12/2018 6:35:14 PM;4/12/2018 6:38:54 PM;Av Panamericana-86, Surco, Lima, Lima [Province]
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980M;Y1L-889/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400699;;8951100329213222985F;353816058013048;;Active;Parked;5/9/2016 11:14:49 AM;5/25/2016 6:29:11 PM;5/25/2016 6:29:06 PM;Via Principal, Paracas, Pisco, Ica, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980N;980N;GenX 651B;CLARO-PE TSO;29;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;7/25/2017 12:00:00 AM;000034400700;;8951100329213222639F;353816058013055;;Active;Power OFF;8/17/2017 4:08:16 AM;7/1/2016 5:07:24 PM;7/1/2016 5:07:23 PM;Unnamed Road, Yauli, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980O;S/PLACA/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400701;;8951100329213222878F;353816058012974;;Active;Drive;5/9/2016 11:14:49 AM;6/7/2016 4:04:40 PM;6/7/2016 4:04:37 PM;Av Pe-1s Km 324, Paracas, Pisco, Ica
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980P;A5G-871;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000034400702;;;353816055122537;;Active;Parked;1/31/2017 6:29:03 PM;6/23/2016 3:15:53 PM;6/23/2016 3:16:38 PM;South America, Lima
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980Q;A5G-870;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000034400703;;8951100120102842250F;353816055190302;;Active;Ignition ON;1/31/2017 6:32:43 PM;5/16/2018 4:11:25 PM;5/16/2018 4:16:14 PM;Av Nestor Gambetta, Callao, Callao, Callao, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980R;A5G-863;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000034400704;;8951100129124208408F;353816055123139;;Active;Ignition ON;1/31/2017 6:45:07 PM;9/3/2021 11:57:21 AM;2/7/2022 4:39:06 PM;Av Lm-667-61, Mala, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980T;Y1L-899/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400706;;8951100129124106578C;353816055150231;;Active;Parked;5/9/2016 11:14:49 AM;5/25/2016 6:02:00 PM;5/25/2016 6:01:54 PM;Via Principal, Paracas, Pisco, Ica
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980U;C4B-852/BAJA;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400707;;;353816055187183;;Active;Parked;5/9/2016 11:14:49 AM;5/25/2016 5:21:41 PM;5/25/2016 5:21:56 PM;Unnamed Road, Peru
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980V;A5G-865;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/29/2017 12:00:00 AM;000034400708;;8951100129124208283F;353816055187191;;Active;Travel Stop;1/31/2017 6:44:58 PM;10/6/2017 11:33:44 AM;10/6/2017 11:34:12 AM;Av Guardia Chalaca, Callao, Callao, Callao
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;980X;D4G-801;GenX 651B;CLARO-PE TSO;0,01;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034400710;;;353816055186474;;Active;First Fix;8/1/2016 5:13:15 AM;3/27/2018 7:26:11 PM;3/27/2018 7:29:04 PM;Francisco Pizarro-68, Parcona, Ica, Ica, Perú
TSO Mobile Peru;TSO IDS SIN USO PERU;False;123456789000125;;Panic Button,;N/A;Client;981A;981A;GenX 651B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;5/16/2018 12:00:00 AM;000034400713;989086764;8951100320136215909F;353816054993490;;Active;Parked;6/1/2018 1:05:28 PM;8/29/2018 11:36:55 AM;8/29/2018 11:37:30 AM;Av Quinta, Lurigancho, Lima, Lima [Province], Perú
