,Unit Type,Unit ID,Unit,Last Event Date,IMEI
20808,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVR,SFS93E,6/26/2025 11:23:38 AM,354514101461277
20866,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y8T,0Y8T,6/26/2025 12:11:40 PM,352556102770356
21881,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K6S,0K6S,6/26/2025 8:43:23 AM,359369090367992
21911,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M0E,BHP-838,6/26/2025 8:37:09 AM,359369091199360
22631,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q5M,KIE930,6/26/2025 10:32:06 AM,359369090076072
22655,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SIV,0SIV,6/26/2025 11:23:47 AM,358077093481360
23214,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12KC,12KC,6/26/2025 8:23:29 AM,352556102789828
24118,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UDF,BLY-908,6/26/2025 11:55:51 AM,352556102014425
24121,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M2Y,SXT338,6/26/2025 9:02:12 AM,354514101187773
24122,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KNI,MINCAR JCB 225,6/26/2025 7:57:09 AM,359369090502119
24167,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYW,GKV725,6/26/2025 10:08:49 AM,352556102002263
24638,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0G1Z,D7Q-232,6/26/2025 10:29:47 AM,352556102775413
24643,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SYE,AVS-743,6/26/2025 12:06:29 PM,354514101457515
24645,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CHB,FYQ 185,6/26/2025 7:06:34 AM,359369090217304
24650,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0JO4,FZN757,6/26/2025 11:30:32 AM,359369090551694
24653,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K5V,TTR655,6/26/2025 11:44:28 AM,352556102952152
24654,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K9N,WPR846,6/26/2025 10:00:16 AM,359369090375219
24655,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K9O,GUV 379,6/26/2025 9:39:55 AM,359369090543451
24658,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KLJ,WCN089,6/26/2025 8:30:27 AM,359369090399078
24659,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KLK,FZN753,6/26/2025 11:52:14 AM,359369090552262
24661,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KLO,GBU150,6/26/2025 10:32:22 AM,359369090555869
24662,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KLS,IYP537,6/26/2025 9:36:59 AM,359369090367174
24664,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MFY,JMT968,6/26/2025 11:44:20 AM,359369090038775
24667,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q05,KTT573,6/26/2025 7:59:58 AM,359369090075223
24668,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q5Q,KTT592,6/26/2025 10:47:24 AM,359369091201190
24669,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V7H,KTV471,6/26/2025 12:09:02 PM,352556102815144
24670,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V7R,LLP591,6/26/2025 12:09:48 PM,352556102915779
24697,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NV4,12AJ5L,6/26/2025 10:43:49 AM,358077093059463
24698,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O5J,LC16578,6/26/2025 12:09:29 PM,358077093039978
24699,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O5P,86AA3G,6/26/2025 12:07:57 PM,358077093031678
24700,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O63,79AT7W,6/26/2025 12:09:21 PM,358077093037626
24701,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O6C,273AT3,6/26/2025 12:06:12 PM,358077093014559
24706,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KXW,LTU760,6/26/2025 7:51:13 AM,359369091071312
24707,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4L,BOH885,6/26/2025 9:48:51 AM,359369091108213
24708,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,19D1,JVQ927,6/26/2025 8:19:19 AM,352556102746117
24709,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19OE,PAX085,6/26/2025 9:38:01 AM,359369091023552
24710,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19YD,GLV471,6/26/2025 12:11:37 PM,358077092356746
24714,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,079X,(gm)105,6/26/2025 12:12:03 PM,359369090577160
24717,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O5G,VCH02,6/26/2025 12:09:30 PM,358077093054829
24727,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0EGF,KUM407,6/26/2025 11:21:04 AM,352556102917197
24731,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KBM,ZNN528,6/26/2025 11:04:41 AM,358077091663522
24750,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,594S,KUM408,6/26/2025 10:16:10 AM,359369090360922
24778,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,749F,WGO657,6/26/2025 8:00:27 AM,352556102915522
24793,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0ANV,CA16-14M3,6/26/2025 12:11:13 PM,359369091087854
24805,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KQB,CA14-14M3,6/26/2025 12:10:31 PM,359369090624798
24811,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0N9M,CA11-14M3 ,6/26/2025 12:09:46 PM,352556102770364
24812,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QFX,CA30-14M3,6/26/2025 12:09:25 PM,359369091047536
24813,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RNT,EX12-JD50D,6/26/2025 11:55:52 AM,352556102747800
24814,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S1B,EX08-CAT307D,6/26/2025 8:18:07 AM,352556102748451
24843,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0DIW,FST110,6/26/2025 10:30:54 AM,352556102934531
24848,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MIR,GJK633,6/26/2025 12:09:57 PM,358077092205331
24852,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TY8,MAQUINA 200G,6/26/2025 7:45:22 AM,352556102755365
24862,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UVQ,IKU593,6/26/2025 12:08:52 PM,352556102755985
24871,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUA,UWZ88E,6/26/2025 12:10:31 PM,352556102918591
24874,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MLR,WGU388,6/26/2025 11:14:12 AM,354514101453191
24875,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UV0,LUM690,6/26/2025 10:14:08 AM,352556102921314
24877,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0XPP,KDQ562,6/26/2025 11:33:47 AM,868574041293619
24881,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0XMR,EXCAVADORA HITACHI,6/26/2025 11:43:27 AM,868574041302667
24954,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TT8,BWO-847,6/26/2025 11:56:55 AM,352556102099806
24955,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VX8,C4N-864,6/26/2025 12:10:39 PM,354514101465401
24962,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12U5,F5G-773,6/26/2025 12:06:14 PM,352556102055287
24967,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CYF,FWP837,6/26/2025 12:04:27 PM,359369091018792
24968,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MI2,ETK054,6/26/2025 12:10:10 PM,358077092190616
24969,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18YP,NHP294,6/26/2025 11:30:50 AM,352556102788549
25008,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0KA8,WLZ190,6/26/2025 12:08:42 PM,352556102797540
25013,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KF0,GTX654,6/26/2025 12:10:20 PM,358077091384582
25014,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KJT,GTX260,6/26/2025 12:06:51 PM,359369091288585
25015,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KJY,GTX259,6/26/2025 12:10:19 PM,358077091191532
25017,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KK0,GTX257,6/26/2025 12:04:51 PM,358077092192984
